BOOKING_ID,LISTING_ID,BOOKING_DATE,NIGHTS_BOOKED,BOOKING_AMOUNT,CLEANING_FEE,SERVICE_FEE,CANCELLATION_FEE,BOOKING_STATUS,STAY_START_DATE,CREATED_AT,UPDATED_AT
5247e670-b5cb-4523-8429-6c322da05f6b,222,2023-03-02,9,922.5,81,110.7,0.0,confirmed,2023-04-11,2023-03-01 12:00:00,2023-03-01 12:00:00
d4ca85d1-a3a0-41f0-b7b3-f310cd7ff36f,593,2023-03-03,10,2415.0,44,289.8,0.0,confirmed,2023-07-05,2023-03-02 21:00:00,2023-03-02 21:00:00
e9340f4c-4b07-4eaa-a35d-9603ec77744c,1085,2023-03-03,2,635.5,41,76.26,0.0,confirmed,2023-06-20,2023-03-02 18:00:00,2023-03-02 18:00:00
b82bf4de-f6e9-4de5-a5e8-9c85dd245c27,401,2023-03-03,4,1155.0,92,138.6,0.0,confirmed,2023-04-21,2023-03-02 20:00:00,2023-03-02 20:00:00
7bdbf9db-fd0c-4a15-ba57-ceb40baf8bed,404,2023-03-03,10,3040.0,58,364.8,0.0,confirmed,2023-06-24,2023-03-02 17:00:00,2023-03-02 17:00:00
8756f77e-9cdb-4040-8a53-c935d9cebe16,438,2023-03-03,1,604.75,75,72.57,0.0,confirmed,2023-07-03,2023-03-02 23:00:00,2023-03-02 23:00:00
fd99e4c3-61e7-4c4b-be94-90f3c29a0521,1907,2023-03-03,9,990.0,32,118.8,0.0,confirmed,2023-03-15,2023-03-02 15:00:00,2023-03-02 15:00:00
96e3a3d1-0d78-41f9-bb43-74dcf08961ff,211,2023-03-03,3,1255.5,79,150.66,0.0,confirmed,2023-06-29,2023-03-02 12:00:00,2023-03-02 12:00:00
1a0323e7-9648-48bf-a6ca-5a23c802b261,770,2023-03-04,8,1803.2,80,216.38,0.0,confirmed,2023-04-15,2023-03-03 13:00:00,2023-03-03 13:00:00
a41a04d1-6b99-42f2-8648-f54aa3ba2a0c,1489,2023-03-04,10,7072.5,58,848.7,0.0,confirmed,2023-05-09,2023-03-03 22:00:00,2023-03-03 22:00:00
6c477421-3ada-4599-b1b6-037f2388e40f,254,2023-03-04,3,1286.25,44,154.35,0.0,confirmed,2023-03-19,2023-03-03 22:00:00,2023-03-04 22:00:00
46974ec4-c423-4078-845b-543e477ac103,423,2023-03-04,5,750.0,46,90.0,0.0,confirmed,2023-04-14,2023-03-03 15:00:00,2023-03-06 15:00:00
02940c82-8a9b-43e0-9713-a7488d445ce1,700,2023-03-04,2,713.0,83,85.56,0.0,confirmed,2023-06-14,2023-03-03 20:00:00,2023-03-03 20:00:00
30e35cfa-6628-4384-99ad-df7649454a92,14,2023-03-04,2,323.4,52,38.81,32.34,cancelled,2023-06-22,2023-03-03 23:00:00,2023-03-03 23:00:00
af697690-73d9-4bcd-88f4-8af293f78a22,679,2023-03-04,4,1281.0,74,153.72,0.0,confirmed,2023-07-23,2023-03-03 17:00:00,2023-03-03 17:00:00
c1c6970c-f6cf-416e-b544-55f714fbf4f6,1257,2023-03-04,5,1881.25,57,225.75,0.0,confirmed,2023-05-15,2023-03-03 13:00:00,2023-03-03 13:00:00
27052737-2dca-457e-9cec-f11ccb32242d,798,2023-03-05,8,3626.0,56,435.12,362.6,cancelled,2023-07-18,2023-03-04 13:00:00,2023-03-04 13:00:00
2c9ee6e7-2b29-4b7d-a60f-f2e2a0c5a15a,536,2023-03-05,9,2065.5,57,247.86,0.0,confirmed,2023-03-21,2023-03-04 13:00:00,2023-03-04 13:00:00
497dfbe4-8f95-440f-8862-be4d2cb24c41,1529,2023-03-05,7,2254.0,92,270.48,0.0,confirmed,2023-07-11,2023-03-04 22:00:00,2023-03-04 22:00:00
e9dc2943-7aa0-448e-a643-932c019e32b2,1395,2023-03-05,9,2992.5,72,359.1,299.25,cancelled,2023-05-18,2023-03-04 19:00:00,2023-03-04 19:00:00
99b989e2-f8ed-4489-a689-8c71442d494f,1461,2023-03-05,4,490.0,72,58.8,0.0,confirmed,2023-07-28,2023-03-04 16:00:00,2023-03-04 16:00:00
c82446fa-d6f4-48a7-9890-ecb36f546b5b,961,2023-03-05,8,3116.0,47,373.92,0.0,confirmed,2023-07-08,2023-03-04 20:00:00,2023-03-04 20:00:00
6a5d4d29-46c5-4bc5-abb1-d246b9b1f72f,1099,2023-03-05,1,223.2,88,26.78,0.0,confirmed,2023-06-29,2023-03-04 13:00:00,2023-03-04 13:00:00
f3102c71-ad6c-4f8b-8351-6800e8b19a7d,26,2023-03-05,1,122.5,49,14.7,0.0,confirmed,2023-06-21,2023-03-04 12:00:00,2023-03-04 12:00:00
c929d86e-518e-4c60-98e8-d6351f2018db,232,2023-03-05,2,643.5,59,77.22,64.35,cancelled,2023-05-23,2023-03-04 23:00:00,2023-03-04 23:00:00
a65d37cb-c10e-46b8-ac81-9ab7ed6c8a2f,1629,2023-03-05,5,968.75,39,116.25,0.0,confirmed,2023-07-23,2023-03-04 13:00:00,2023-03-04 13:00:00
919ae47f-1f2a-4d2f-b34d-fb99a122cd55,1560,2023-03-05,1,194.75,85,23.37,0.0,confirmed,2023-04-02,2023-03-04 13:00:00,2023-03-04 13:00:00
2ca4f913-3827-4cf9-b956-4cef59977367,530,2023-03-05,6,3013.5,49,361.62,0.0,confirmed,2023-05-27,2023-03-04 22:00:00,2023-03-04 22:00:00
f8588ba4-8792-42ce-a6d3-708dc912ccb2,909,2023-03-05,5,1121.25,41,134.55,0.0,confirmed,2023-03-12,2023-03-04 16:00:00,2023-03-06 16:00:00
30720827-d8e3-4db6-8a15-5389aa9f53ea,351,2023-03-05,8,1411.2,54,169.34,0.0,confirmed,2023-07-07,2023-03-04 19:00:00,2023-03-04 19:00:00
4bb16daa-05d2-4f79-abfc-4be40210c564,266,2023-03-05,7,3797.5,65,455.7,0.0,confirmed,2023-05-20,2023-03-04 13:00:00,2023-03-04 13:00:00
09d2dca4-1701-478e-857f-a59c8b3e076a,1718,2023-03-05,1,196.0,76,23.52,19.6,cancelled,2023-04-20,2023-03-04 13:00:00,2023-03-04 13:00:00
980808f4-0583-478f-bb51-2d2751b9b0f6,1000,2023-03-05,6,4735.5,31,568.26,0.0,confirmed,2023-07-09,2023-03-04 13:00:00,2023-03-04 13:00:00
05b56876-a128-4428-800c-bb6ef8d702d9,1229,2023-03-05,8,910.0,81,109.2,0.0,confirmed,2023-03-29,2023-03-04 14:00:00,2023-03-04 14:00:00
4a3e01cc-7f7f-4fc1-a2a8-8a606fb18ee6,1157,2023-03-06,8,1756.8,46,210.82,0.0,confirmed,2023-04-15,2023-03-05 19:00:00,2023-03-05 19:00:00
20385608-46c5-47ca-a60f-05873f1bd95b,1830,2023-03-06,7,1078.0,95,129.36,107.8,cancelled,2023-06-11,2023-03-05 21:00:00,2023-03-05 21:00:00
7e3241e0-a32c-4096-a5d3-5a361b023779,1559,2023-03-06,6,1525.2,73,183.02,0.0,confirmed,2023-03-10,2023-03-05 20:00:00,2023-03-08 20:00:00
dcbb7e2d-5314-4838-93cb-c7a25017d52e,1897,2023-03-06,8,2052.0,84,246.24,205.2,cancelled,2023-03-24,2023-03-05 15:00:00,2023-03-05 15:00:00
07d8cc98-0ff4-4ad0-ab99-2c96220143c9,566,2023-03-06,10,1300.0,48,156.0,0.0,confirmed,2023-05-03,2023-03-05 21:00:00,2023-03-05 21:00:00
7e2b74bc-c684-4526-a790-d4c9d7bf7585,1188,2023-03-06,2,448.5,90,53.82,0.0,confirmed,2023-03-23,2023-03-05 16:00:00,2023-03-05 16:00:00
03bb8707-8daa-4b52-9509-93e2d6f3570c,594,2023-03-06,3,731.25,34,87.75,0.0,confirmed,2023-07-15,2023-03-05 15:00:00,2023-03-05 15:00:00
1c06bca9-0b6d-482f-8844-030ff771b7a3,881,2023-03-07,6,1732.5,42,207.9,0.0,confirmed,2023-05-10,2023-03-06 13:00:00,2023-03-06 13:00:00
4c5130bb-84c8-4d53-8223-ee53eb19a367,105,2023-03-07,1,666.5,75,79.98,0.0,confirmed,2023-07-03,2023-03-06 12:00:00,2023-03-06 12:00:00
e14c6971-0415-4d17-bfe8-09838b3148ce,1143,2023-03-07,10,1592.5,69,191.1,0.0,confirmed,2023-07-29,2023-03-06 19:00:00,2023-03-06 19:00:00
0647665d-5223-45c9-9003-d95537ba4517,1906,2023-03-07,4,920.0,67,110.4,0.0,confirmed,2023-04-08,2023-03-06 17:00:00,2023-03-06 17:00:00
009d5d04-a775-4e92-b4e0-1bc2d71a567e,425,2023-03-07,1,404.25,65,48.51,40.43,cancelled,2023-07-31,2023-03-06 21:00:00,2023-03-06 21:00:00
1c1a50fa-9700-4a2e-b6f0-61e35bc92c95,1451,2023-03-07,9,1555.2,42,186.62,0.0,confirmed,2023-03-27,2023-03-06 18:00:00,2023-03-06 18:00:00
5d7a158d-5072-4d92-8649-2a31bda776fa,387,2023-03-08,8,5698.0,98,683.76,0.0,confirmed,2023-05-01,2023-03-07 12:00:00,2023-03-07 12:00:00
99348264-d6fb-417f-9e2e-3949d95493cb,519,2023-03-08,2,1463.0,32,175.56,146.3,cancelled,2023-06-23,2023-03-07 15:00:00,2023-03-07 15:00:00
c623bad6-b94e-4977-8031-069e20300dcc,648,2023-03-08,5,1062.0,31,127.44,0.0,confirmed,2023-04-04,2023-03-07 23:00:00,2023-03-08 23:00:00
036ecc51-0572-40a9-ac1c-942bf2792f4b,234,2023-03-08,2,610.5,56,73.26,0.0,confirmed,2023-07-15,2023-03-07 19:00:00,2023-03-07 19:00:00
32795ca6-85b7-42cd-b281-caace9a53a2e,139,2023-03-08,6,2137.5,83,256.5,0.0,confirmed,2023-05-01,2023-03-07 15:00:00,2023-03-07 15:00:00
aa3180ed-9e80-4744-b57e-d3c1b68fc60d,1011,2023-03-08,10,1944.0,79,233.28,194.4,cancelled,2023-08-02,2023-03-07 17:00:00,2023-03-12 17:00:00
2d052f13-c52e-46a7-a3b2-664da53c9f7d,200,2023-03-08,9,5622.75,46,674.73,0.0,confirmed,2023-07-17,2023-03-07 17:00:00,2023-03-07 17:00:00
e0114093-026f-40f1-a4f6-a2eb65905416,1699,2023-03-08,6,1501.5,100,180.18,0.0,confirmed,2023-06-29,2023-03-07 19:00:00,2023-03-11 19:00:00
8fa34164-8fd0-47a1-8b76-dd76a70ff8ef,1910,2023-03-08,3,1692.75,81,203.13,0.0,confirmed,2023-06-04,2023-03-07 12:00:00,2023-03-07 12:00:00
eea9de1e-a027-4792-93c4-88b7b0794d8b,1188,2023-03-08,3,672.75,96,80.73,0.0,confirmed,2023-04-19,2023-03-07 16:00:00,2023-03-07 16:00:00
84c3123d-6d74-4e4c-a204-39fcb01f6e89,2,2023-03-09,1,218.5,33,26.22,0.0,confirmed,2023-06-21,2023-03-08 13:00:00,2023-03-08 13:00:00
be8a0902-2f1c-4b4a-8c78-45371209ce22,196,2023-03-09,7,2483.25,50,297.99,0.0,confirmed,2023-06-02,2023-03-08 17:00:00,2023-03-08 17:00:00
b5324e10-3624-4cba-b23b-ebc6043213a4,593,2023-03-09,3,724.5,62,86.94,0.0,confirmed,2023-07-26,2023-03-08 18:00:00,2023-03-11 18:00:00
d999770b-9b5e-4d8e-ad78-0901a4d466d6,1609,2023-03-09,2,360.8,83,43.3,36.08,cancelled,2023-07-31,2023-03-08 18:00:00,2023-03-08 18:00:00
0b1d9c9a-164f-43f9-8126-cbda7671a57c,1580,2023-03-09,10,7892.5,57,947.1,0.0,confirmed,2023-06-09,2023-03-08 17:00:00,2023-03-09 17:00:00
2c496ff9-22f5-4151-bb74-2e1ad5eb5c14,1013,2023-03-09,4,1025.0,44,123.0,0.0,confirmed,2023-04-24,2023-03-08 15:00:00,2023-03-08 15:00:00
8d24b61e-1155-4825-8db8-6f55013f7971,1753,2023-03-09,10,4462.5,72,535.5,0.0,confirmed,2023-03-22,2023-03-08 12:00:00,2023-03-08 12:00:00
497f7c31-5ad3-4b10-8feb-872f65ed1a17,1822,2023-03-09,7,1416.8,44,170.02,0.0,confirmed,2023-05-25,2023-03-08 19:00:00,2023-03-08 19:00:00
33f682c7-1024-4e74-ba7b-0ce3e9bc0f24,39,2023-03-09,3,715.5,79,85.86,0.0,confirmed,2023-03-20,2023-03-08 20:00:00,2023-03-08 20:00:00
db5963c8-1746-46d6-b3d7-a7dc399f485a,1186,2023-03-09,5,864.0,36,103.68,0.0,confirmed,2023-06-04,2023-03-08 16:00:00,2023-03-08 16:00:00
e832f653-5fdc-4c07-9a5d-10ad9fb29190,961,2023-03-10,7,2726.5,33,327.18,0.0,confirmed,2023-05-13,2023-03-09 19:00:00,2023-03-09 19:00:00
d0b84382-46f7-46fe-8a8a-2037629ba2ec,1369,2023-03-10,10,2385.0,59,286.2,0.0,confirmed,2023-04-04,2023-03-09 16:00:00,2023-03-09 16:00:00
a21ffe07-de99-40a1-a47c-9d5c8bb87f35,731,2023-03-10,9,4410.0,94,529.2,0.0,confirmed,2023-06-20,2023-03-09 15:00:00,2023-03-09 15:00:00
951fc0bc-bbe5-4d2d-b9cc-fb0e1a46dbe8,1205,2023-03-10,6,1701.0,75,204.12,0.0,confirmed,2023-07-26,2023-03-09 15:00:00,2023-03-09 15:00:00
485e3228-921c-4cae-850d-2940d415a81b,1418,2023-03-10,8,2208.0,43,264.96,0.0,confirmed,2023-06-28,2023-03-09 20:00:00,2023-03-09 20:00:00
9aa86044-85e2-42d1-bbe4-3022f8a3609d,83,2023-03-10,4,1845.0,55,221.4,0.0,confirmed,2023-06-05,2023-03-09 16:00:00,2023-03-09 16:00:00
18a04168-c016-4893-8d4a-29b6c9da208e,1361,2023-03-10,6,1749.0,86,209.88,0.0,confirmed,2023-08-04,2023-03-09 16:00:00,2023-03-09 16:00:00
cc446f17-31a7-4df2-9f82-f1b763f9a7fe,124,2023-03-10,6,2275.5,39,273.06,0.0,confirmed,2023-07-24,2023-03-09 17:00:00,2023-03-09 17:00:00
ecef364c-1416-4f77-bcdf-e32ed7b593ec,1878,2023-03-10,7,1940.4,67,232.85,194.04,cancelled,2023-05-26,2023-03-09 20:00:00,2023-03-09 20:00:00
3d19d992-8412-4fac-933f-ae8d585b21e9,1896,2023-03-11,3,2394.0,79,287.28,0.0,confirmed,2023-07-09,2023-03-10 19:00:00,2023-03-10 19:00:00
0b76cd0c-5f05-47b0-a5dc-5691cfd5bace,1119,2023-03-11,9,2092.5,81,251.1,0.0,confirmed,2023-05-17,2023-03-10 12:00:00,2023-03-12 12:00:00
80be4e63-f9ce-4ae2-8f3e-bad33ffb7f11,1675,2023-03-11,4,1001.0,84,120.12,0.0,confirmed,2023-06-18,2023-03-10 14:00:00,2023-03-12 14:00:00
9910c010-c407-47e8-8767-718ad71a4ce9,1483,2023-03-11,5,920.0,60,110.4,0.0,confirmed,2023-04-21,2023-03-10 15:00:00,2023-03-10 15:00:00
ef010574-6975-4173-a331-d9cb132b080f,1469,2023-03-11,10,6555.0,95,786.6,0.0,confirmed,2023-07-24,2023-03-10 15:00:00,2023-03-10 15:00:00
f90c0575-b0d4-4796-9910-b134a62864cf,1818,2023-03-11,5,2402.5,75,288.3,240.25,cancelled,2023-07-18,2023-03-10 19:00:00,2023-03-10 19:00:00
739847d6-9e3d-4f45-8b85-c6552c880703,732,2023-03-11,2,700.0,44,84.0,70.0,cancelled,2023-06-02,2023-03-10 16:00:00,2023-03-10 16:00:00
f6cde19c-eec7-4982-927f-f19911185604,1250,2023-03-12,8,2050.0,79,246.0,0.0,confirmed,2023-03-29,2023-03-11 23:00:00,2023-03-11 23:00:00
83687a82-ed02-4bd3-baea-ad32695991a1,736,2023-03-12,5,1260.0,39,151.2,0.0,confirmed,2023-07-18,2023-03-11 21:00:00,2023-03-11 21:00:00
fd9ee872-bdbd-4d9e-a7be-66ad983b0a7a,742,2023-03-12,4,1008.0,41,120.96,0.0,confirmed,2023-07-06,2023-03-11 14:00:00,2023-03-12 14:00:00
48914611-366f-4f70-8fb0-16afa07847d9,1163,2023-03-12,7,4123.0,75,494.76,412.3,cancelled,2023-06-27,2023-03-11 15:00:00,2023-03-11 15:00:00
43ca818b-671c-4fff-a583-356fe93e23e7,921,2023-03-12,5,3126.25,45,375.15,0.0,confirmed,2023-06-15,2023-03-11 16:00:00,2023-03-11 16:00:00
3927fdbb-54ae-4dc4-a316-8997ec6e3836,115,2023-03-12,3,936.0,41,112.32,93.6,cancelled,2023-06-09,2023-03-11 13:00:00,2023-03-11 13:00:00
9616c290-6022-46f5-b012-f654121eea87,1484,2023-03-12,9,3847.5,83,461.7,0.0,confirmed,2023-07-13,2023-03-11 16:00:00,2023-03-11 16:00:00
41f27f60-ce1a-4d64-9909-d5d0504211e0,859,2023-03-12,3,793.5,59,95.22,79.35,cancelled,2023-07-18,2023-03-11 20:00:00,2023-03-11 20:00:00
c414c794-3a21-487c-80e0-be37e9779d61,304,2023-03-12,1,389.5,61,46.74,38.95,cancelled,2023-05-23,2023-03-11 20:00:00,2023-03-11 20:00:00
71bf5dfc-3be4-48da-9ded-c6156a94748f,973,2023-03-13,1,298.9,61,35.87,0.0,confirmed,2023-04-04,2023-03-12 23:00:00,2023-03-12 23:00:00
40305405-fefd-4e04-bb3f-a8d84f3b9105,796,2023-03-13,10,3237.5,89,388.5,0.0,confirmed,2023-04-02,2023-03-12 17:00:00,2023-03-12 17:00:00
d63fb515-d5bd-4a2e-9088-ed218e8780a2,1375,2023-03-13,10,5265.0,67,631.8,0.0,confirmed,2023-04-18,2023-03-12 19:00:00,2023-03-12 19:00:00
6a37c8e9-52b3-4efc-af5d-01ccc4fe3f2c,1000,2023-03-13,5,3946.25,84,473.55,394.62,cancelled,2023-05-05,2023-03-12 14:00:00,2023-03-12 14:00:00
de32e721-eb64-44fc-ad16-5e2efc428894,785,2023-03-13,3,2136.75,97,256.41,0.0,confirmed,2023-05-17,2023-03-12 15:00:00,2023-03-12 15:00:00
66455681-92e4-45b9-897b-ddf55d0029b7,1776,2023-03-13,5,1176.0,45,141.12,117.6,cancelled,2023-08-01,2023-03-12 19:00:00,2023-03-12 19:00:00
61fda4a4-facb-472b-ae48-d75bc2da0148,681,2023-03-13,3,707.25,35,84.87,0.0,confirmed,2023-06-18,2023-03-12 22:00:00,2023-03-12 22:00:00
95d10c4b-6918-48f2-bcf1-b6f304336438,418,2023-03-13,5,3420.0,73,410.4,0.0,confirmed,2023-06-17,2023-03-12 14:00:00,2023-03-12 14:00:00
f77553d0-222e-4bee-be5c-410db54c76d8,863,2023-03-13,8,1094.4,55,131.33,0.0,confirmed,2023-05-20,2023-03-12 17:00:00,2023-03-12 17:00:00
7e44d14d-3f64-4257-81b5-b67b06743c90,1041,2023-03-13,7,1285.2,71,154.22,0.0,confirmed,2023-07-12,2023-03-12 15:00:00,2023-03-12 15:00:00
be4a516a-ef51-4ba0-bb8e-b34d242b5a8d,424,2023-03-13,6,1837.5,98,220.5,0.0,confirmed,2023-06-26,2023-03-12 20:00:00,2023-03-12 20:00:00
475cda54-a19e-4d59-8c5f-ee91c670bf38,431,2023-03-14,10,5227.5,90,627.3,0.0,confirmed,2023-04-06,2023-03-13 13:00:00,2023-03-13 13:00:00
1053436d-2e57-4013-9cbd-8cd259082536,1185,2023-03-14,6,2100.0,57,252.0,210.0,cancelled,2023-05-29,2023-03-13 22:00:00,2023-03-13 22:00:00
a855b414-266e-45b7-bbbf-d862087e24ae,1898,2023-03-14,7,1817.2,75,218.06,181.72,cancelled,2023-05-23,2023-03-13 14:00:00,2023-03-13 14:00:00
db3d9afd-c571-4beb-9c3d-f2dcaf00aa00,1831,2023-03-14,10,2812.5,46,337.5,0.0,confirmed,2023-04-06,2023-03-13 16:00:00,2023-03-13 16:00:00
ecdb3a79-672d-44cd-9cd0-ff322071f89e,202,2023-03-14,5,2363.75,52,283.65,0.0,confirmed,2023-05-17,2023-03-13 19:00:00,2023-03-13 19:00:00
55a8d6e2-860f-4e8e-ad6b-77aeed78f231,434,2023-03-14,8,5106.0,64,612.72,0.0,confirmed,2023-03-29,2023-03-13 12:00:00,2023-03-13 12:00:00
2065065c-8dd3-477a-9e95-585bf6d0a193,1632,2023-03-14,10,2760.0,49,331.2,0.0,confirmed,2023-06-05,2023-03-13 14:00:00,2023-03-13 14:00:00
b8deda88-8524-49b4-815b-6fc9d23d2a9d,1640,2023-03-14,3,793.5,56,95.22,0.0,confirmed,2023-04-23,2023-03-13 20:00:00,2023-03-18 20:00:00
fe346de6-1b45-46c9-8526-c4c7da40cf56,1935,2023-03-14,5,774.0,89,92.88,0.0,confirmed,2023-05-07,2023-03-13 14:00:00,2023-03-13 14:00:00
6a30affe-e24e-4c87-ac8a-c457f443c951,682,2023-03-14,7,3990.0,71,478.8,0.0,confirmed,2023-04-18,2023-03-13 14:00:00,2023-03-13 14:00:00
eefc15ec-c08a-4223-ad65-1215aee2ed89,1502,2023-03-15,8,2976.0,85,357.12,0.0,confirmed,2023-05-18,2023-03-14 19:00:00,2023-03-14 19:00:00
458b1c88-08c2-44b2-bbb8-de9a40eb721f,1601,2023-03-15,4,1075.0,75,129.0,0.0,confirmed,2023-04-01,2023-03-14 13:00:00,2023-03-14 13:00:00
3741980c-fe7f-45a3-a443-8dd472db5c58,647,2023-03-15,4,844.8,54,101.38,0.0,confirmed,2023-05-27,2023-03-14 18:00:00,2023-03-14 18:00:00
802bd320-17a1-4bba-8d28-e99b822a24b6,1188,2023-03-15,5,1121.25,93,134.55,0.0,confirmed,2023-04-27,2023-03-14 14:00:00,2023-03-18 14:00:00
17bf705b-efd9-463a-b750-eb48385b6f13,1240,2023-03-15,4,1960.0,32,235.2,196.0,cancelled,2023-07-17,2023-03-14 15:00:00,2023-03-14 15:00:00
f366e578-1856-403d-8b30-2557d05a3ee3,840,2023-03-15,8,950.4,72,114.05,95.04,cancelled,2023-08-04,2023-03-14 22:00:00,2023-03-14 22:00:00
e608e8bd-820d-4f0f-8438-9802b2643d9d,178,2023-03-15,4,1640.0,52,196.8,0.0,confirmed,2023-03-23,2023-03-14 19:00:00,2023-03-18 19:00:00
8902b46d-080d-4787-801e-bb0daff4ed02,1101,2023-03-15,9,3696.75,63,443.61,369.68,cancelled,2023-07-06,2023-03-14 15:00:00,2023-03-14 15:00:00
c9aaf19e-57ca-4d04-b043-7390772c593b,1332,2023-03-15,10,7980.0,45,957.6,0.0,confirmed,2023-04-27,2023-03-14 16:00:00,2023-03-16 16:00:00
6df23a3c-c6ee-49c1-a699-be8b85256323,1237,2023-03-16,8,1238.4,91,148.61,0.0,confirmed,2023-03-21,2023-03-15 17:00:00,2023-03-20 17:00:00
fbd9749e-1e17-40f8-a752-b2e72ac146b6,349,2023-03-16,5,3023.75,95,362.85,0.0,confirmed,2023-07-28,2023-03-15 15:00:00,2023-03-15 15:00:00
084999c0-6745-4c30-9eac-bb0ee08446b5,245,2023-03-16,9,3044.25,65,365.31,304.43,cancelled,2023-07-25,2023-03-15 19:00:00,2023-03-17 19:00:00
c04ba348-2914-4cd2-a2bf-bd77552060cc,1718,2023-03-16,2,392.0,36,47.04,0.0,confirmed,2023-07-16,2023-03-15 22:00:00,2023-03-15 22:00:00
